 code  |          name           |         name_en         | province_code |  unit   | province_name 
 23947 | Bờ Ngoong               | Bo Ngoong               | 52            | Xã      | Gia Lai
 23954 | Al Bá                   | Al Ba                   | 52            | Xã      | Gia Lai
 23971 | Ia Hrú                  | Ia Hru                  | 52            | Xã      | Gia Lai
 23977 | Ia Ko                   | Ia Ko                   | 52            | Xã      | Gia Lai
 23986 | Ia Le                   | Ia Le                   | 52            | Xã      | Gia Lai
 23995 | Đak Pơ                  | Dak Po                  | 52            | Xã      | Gia Lai
 24007 | Ya Hội                  | Ya Hoi                  | 52            | Xã      | Gia Lai
 24013 | Pờ Tó                   | Po To                   | 52            | Xã      | Gia Lai
 24022 | Ia Pa                   | Ia Pa                   | 52            | Xã      | Gia Lai
 24028 | Ia Tul                  | Ia Tul                  | 52            | Xã      | Gia Lai
 24043 | Phú Thiện               | Phu Thien               | 52            | Xã      | Gia Lai
 24044 | Ayun Pa                 | Ayun Pa                 | 52            | Phường  | Gia Lai
 24049 | Chư A Thai              | Chu A Thai              | 52            | Xã      | Gia Lai
 24061 | Ia Hiao                 | Ia Hiao                 | 52            | Xã      | Gia Lai
 24065 | Ia Rbol                 | Ia Rbol                 | 52            | Xã      | Gia Lai
 24073 | Ia Sao                  | Ia Sao                  | 52            | Xã      | Gia Lai
 24076 | Phú Túc                 | Phu Tuc                 | 52            | Xã      | Gia Lai
 24100 | Ia Dreh                 | Ia Dreh                 | 52            | Xã      | Gia Lai
 24109 | Uar                     | Uar                     | 52            | Xã      | Gia Lai
 24112 | Ia Rsai                 | Ia Rsai                 | 52            | Xã      | Gia Lai
 22333 | Bắc Nha Trang           | Bac Nha Trang           | 56            | Phường  | Khánh Hoà
 22366 | Nha Trang               | Nha Trang               | 56            | Phường  | Khánh Hoà
 22390 | Tây Nha Trang           | Tay Nha Trang           | 56            | Phường  | Khánh Hoà
 22402 | Nam Nha Trang           | Nam Nha Trang           | 56            | Phường  | Khánh Hoà
 22411 | Bắc Cam Ranh            | Bac Cam Ranh            | 56            | Phường  | Khánh Hoà
 22420 | Cam Ranh                | Cam Ranh                | 56            | Phường  | Khánh Hoà
 22423 | Ba Ngòi                 | Ba Ngoi                 | 56            | Phường  | Khánh Hoà
 22432 | Cam Linh                | Cam Linh                | 56            | Phường  | Khánh Hoà
 22435 | Cam Hiệp                | Cam Hiep                | 56            | Xã      | Khánh Hoà
 22453 | Cam Lâm                 | Cam Lam                 | 56            | Xã      | Khánh Hoà
 22465 | Cam An                  | Cam An                  | 56            | Xã      | Khánh Hoà
 22480 | Nam Cam Ranh            | Nam Cam Ranh            | 56            | Xã      | Khánh Hoà
 22489 | Vạn Ninh                | Van Ninh                | 56            | Xã      | Khánh Hoà
 22498 | Tu Bông                 | Tu Bong                 | 56            | Xã      | Khánh Hoà
 22504 | Đại Lãnh                | Dai Lanh                | 56            | Xã      | Khánh Hoà
 22516 | Vạn Thắng               | Van Thang               | 56            | Xã      | Khánh Hoà
 22525 | Vạn Hưng                | Van Hung                | 56            | Xã      | Khánh Hoà
 22528 | Ninh Hoà                | Ninh Hoa                | 56            | Phường  | Khánh Hoà
 22546 | Bắc Ninh Hoà            | Bac Ninh Hoa            | 56            | Xã      | Khánh Hoà
 22552 | Tây Ninh Hoà            | Tay Ninh Hoa            | 56            | Xã      | Khánh Hoà
 22558 | Hoà Trí                 | Hoa Tri                 | 56            | Xã      | Khánh Hoà
 22561 | Đông Ninh Hoà           | Dong Ninh Hoa           | 56            | Phường  | Khánh Hoà
 22576 | Tân Định                | Tan Dinh                | 56            | Xã      | Khánh Hoà
 22591 | Hoà Thắng               | Hoa Thang               | 56            | Phường  | Khánh Hoà
 22597 | Nam Ninh Hoà            | Nam Ninh Hoa            | 56            | Xã      | Khánh Hoà
 22609 | Khánh Vĩnh              | Khanh Vinh              | 56            | Xã      | Khánh Hoà
 22612 | Trung Khánh Vĩnh        | Trung Khanh Vinh        | 56            | Xã      | Khánh Hoà
 22615 | Bắc Khánh Vĩnh          | Bac Khanh Vinh          | 56            | Xã      | Khánh Hoà
 22624 | Tây Khánh Vĩnh          | Tay Khanh Vinh          | 56            | Xã      | Khánh Hoà
 22648 | Nam Khánh Vĩnh          | Nam Khanh Vinh          | 56            | Xã      | Khánh Hoà
 22651 | Diên Khánh              | Dien Khanh              | 56            | Xã      | Khánh Hoà
 22657 | Diên Điền               | Dien Dien               | 56            | Xã      | Khánh Hoà
 22660 | Diên Lâm                | Dien Lam                | 56            | Xã      | Khánh Hoà
 22672 | Diên Thọ                | Dien Tho                | 56            | Xã      | Khánh Hoà
 22678 | Diên Lạc                | Dien Lac                | 56            | Xã      | Khánh Hoà
 22702 | Suối Hiệp               | Suoi Hiep               | 56            | Xã      | Khánh Hoà
 22708 | Suối Dầu                | Suoi Dau                | 56            | Xã      | Khánh Hoà
 22714 | Khánh Sơn               | Khanh Son               | 56            | Xã      | Khánh Hoà
 22720 | Tây Khánh Sơn           | Tay Khanh Son           | 56            | Xã      | Khánh Hoà
 22732 | Đông Khánh Sơn          | Dong Khanh Son          | 56            | Xã      | Khánh Hoà
 22736 | Trường Sa               | Spratly                 | 56            | Đặc khu | Khánh Hoà
 22738 | Đô Vinh                 | Do Vinh                 | 56            | Phường  | Khánh Hoà
 22741 | Bảo An                  | Bao An                  | 56            | Phường  | Khánh Hoà
 22759 | Phan Rang               | Phan Rang               | 56            | Phường  | Khánh Hoà
 22780 | Đông Hải                | Dong Hai                | 56            | Phường  | Khánh Hoà
 22786 | Bác Ái Tây              | Bac Ai Tay              | 56            | Xã      | Khánh Hoà
 22795 | Bác Ái                  | Bac Ai                  | 56            | Xã      | Khánh Hoà
 22801 | Bác Ái Đông             | Bac Ai Dong             | 56            | Xã      | Khánh Hoà
 22810 | Ninh Sơn                | Ninh Son                | 56            | Xã      | Khánh Hoà
 22813 | Lâm Sơn                 | Lam Son                 | 56            | Xã      | Khánh Hoà
 22822 | Mỹ Sơn                  | My Son                  | 56            | Xã      | Khánh Hoà
 22828 | Anh Dũng                | Anh Dung                | 56            | Xã      | Khánh Hoà
 22834 | Ninh Chử                | Ninh Chu                | 56            | Phường  | Khánh Hoà
 22840 | Công Hải                | Cong Hai                | 56            | Xã      | Khánh Hoà
 22846 | Vĩnh Hải                | Vinh Hai                | 56            | Xã      | Khánh Hoà
 22849 | Thuận Bắc               | Thuan Bac               | 56            | Xã      | Khánh Hoà
 22852 | Ninh Hải                | Ninh Hai                | 56            | Xã      | Khánh Hoà
 22861 | Xuân Hải                | Xuan Hai                | 56            | Xã      | Khánh Hoà
 22870 | Ninh Phước              | Ninh Phuoc              | 56            | Xã      | Khánh Hoà
 22873 | Phước Hậu               | Phuoc Hau               | 56            | Xã      | Khánh Hoà
 22888 | Phước Dinh              | Phuoc Dinh              | 56            | Xã      | Khánh Hoà
 22891 | Phước Hữu               | Phuoc Huu               | 56            | Xã      | Khánh Hoà
 22897 | Thuận Nam               | Thuan Nam               | 56            | Xã      | Khánh Hoà
 22900 | Phước Hà                | Phuoc Ha                | 56            | Xã      | Khánh Hoà
 22909 | Cà Ná                   | Ca Na                   | 56            | Xã      | Khánh Hoà
 22015 | Tuy Hoà                 | Tuy Hoa                 | 66            | Phường  | Đắk Lắk
 22045 | Bình Kiến               | Binh Kien               | 66            | Phường  | Đắk Lắk
 22051 | Sông Cầu                | Song Cau                | 66            | Phường  | Đắk Lắk
 22057 | Xuân Lộc                | Xuan Loc                | 66            | Xã      | Đắk Lắk
 22060 | Xuân Cảnh               | Xuan Canh               | 66            | Xã      | Đắk Lắk
 22075 | Xuân Thọ                | Xuan Tho                | 66            | Xã      | Đắk Lắk
 22076 | Xuân Đài                | Xuan Dai                | 66            | Phường  | Đắk Lắk
